UP3,ULP,Jenis Asset,Nama Asset JTM,Penyulang,Konstruksi (e.g. TM1),Material Conductor,Kapasitas / Panjang,Alamat / Lokasi,Latitude,Longitude
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_413,SIWALAN PANJI,GTT2T,A3CS,0,0,-7.442991,112.752042
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_206,SIWALAN PANJI,GTT2,A3CS,0,0,-7.41987,112.74042
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_273,SIWALAN PANJI,GTT2,A3CS,0,0,-7.45872,112.74281
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_337,SIWALAN PANJI,GTT2,A3CS,0,0,-7.445207,112.753045
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_173,SIWALAN PANJI,GTT2,A3CS,0,0,-7.42141,112.739
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_188,SIWALAN PANJI,TM1,A3CS,0,0,-7.42216,112.73974
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_432,SIWALAN PANJI,TM1,A3CS,0,0,-7.446567,112.753833
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_658,SIWALAN PANJI,TM1,A3CS,0,0,-7.45867501,112.7417
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_430,SIWALAN PANJI,TM1,A3CS,0,0,-7.443135,112.75257
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_64,SIWALAN PANJI,TM1,A3CS,0,0,-7.43134,112.73854
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_296,SIWALAN PANJI,GTT2,A3CS,0,0,-7.45564,112.74581
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_264,SIWALAN PANJI,TM1,A3CS,0,0,-7.43357,112.73529
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_684,SIWALAN PANJI,TM10,A3CS,0,0,-7.454955038,112.747045
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_32,SIWALAN PANJI,TM1,A3CS,0,0,-7.43649,112.73823
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_33,SIWALAN PANJI,TM8,A3CS,0,0,-7.43656,112.73851
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_42,SIWALAN PANJI,TM10,A3CS,0,0,-7.43655,112.7373
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_653,SIWALAN PANJI,TM10,A3CS,0,0,-7.458507037,112.740711
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_673,SIWALAN PANJI,TM1,A3CS,0,0,-7.456175024,112.745945
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_408,SIWALAN PANJI,TM1,A3CS,0,0,-7.438390528,112.7407936
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_305,SIWALAN PANJI,GTT2,A3CS,0,0,-7.45473,112.74554
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_433,SIWALAN PANJI,TM4,A3CS,0,0,-7.446697,112.754162
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_358,SIWALAN PANJI,GTT,A3CS,0,0,-7.444178,112.75317
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_303,SIWALAN PANJI,TM1,A3CS,0,0,-7.45475,112.74583
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_637,SIWALAN PANJI,GTT2,A3CS,0,0,-7.455763975,112.739059
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_414,SIWALAN PANJI,GTT2T,A3CS,0,0,-7.446704,112.753987
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_419,SIWALAN PANJI,TM1,A3CS,0,0,-7.446426,112.750568
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_174,SIWALAN PANJI,TM1,A3CS,0,0,-7.42007,112.73939
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_193,SIWALAN PANJI,GTT2,A3CS,0,0,-7.42101,112.74109
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_182,SIWALAN PANJI,GTT2,A3CS,0,0,-7.42124,112.74002
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_434,SIWALAN PANJI,TM4,A3CS,0,0,-7.446892,112.754162
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_169,SIWALAN PANJI,GTT2,A3CS,0,0,-7.42051,112.7391
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_41,SIWALAN PANJI,TM1,A3CS,0,0,-7.43627,112.7374
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_538,SIWALAN PANJI,GTT2,A3CS,0,0,-7.45845,112.74057
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_400,SIWALAN PANJI,GTT2,A3CS,0,0,-7.437857322,112.7395689
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_404,SIWALAN PANJI,TM8,A3CS,0,0,-7.438175098,112.7402183
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_420,SIWALAN PANJI,TM1,A3CS,0,0,-7.446546,112.750837
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_385,SIWALAN PANJI,GTT2,A3CS,0,0,-7.437146277,112.7397936
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_395,SIWALAN PANJI,GTT2,A3CS,0,0,-7.437174638,112.7378396
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_297,SIWALAN PANJI,TM8,A3CS,0,0,-7.45565,112.74572
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_220,SIWALAN PANJI,GTT1,A3CS,0,0,-7.41864,112.74124
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_429,SIWALAN PANJI,TM1,A3CS,0,0,-7.443166,112.752488
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_204,SIWALAN PANJI,TM1,A3CS,0,0,-7.42035,112.74023
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_693,SIWALAN PANJI,TM11,A3CS,0,0,-7.460205965,112.742079
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_307,SIWALAN PANJI,GTT2,A3CS,0,0,-7.45481,112.74673
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_685,SIWALAN PANJI,GTT2,A3CS,0,0,-7.454957971,112.746977
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_171,SIWALAN PANJI,TM1,A3CS,0,0,-7.42062,112.73926
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_49,SIWALAN PANJI,TM5,A3CS,0,0,-7.43736,112.73817
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_27,SIWALAN PANJI,GTT2,A3CS,0,0,-7.43566,112.73857
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_629,SIWALAN PANJI,GTT2,A3CS,0,0,-7.45838,112.74021
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_516,SIWALAN PANJI,GTT2,A3CS,0,0,-7.44873,112.74036
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_380,SIWALAN PANJI,TM10,A3CS,0,0,-7.436197543,112.7401363
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_633,SIWALAN PANJI,GTT2,A3CS,0,0,-7.45061,112.73813
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_384,SIWALAN PANJI,GTT2,A3CS,0,0,-7.437090468,112.7396584
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_36,SIWALAN PANJI,TM1,A3CS,0,0,-7.43669,112.73888
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_382,SIWALAN PANJI,GTT2,A3CS,0,0,-7.436887756,112.7391146
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_676,SIWALAN PANJI,TM1,A3CS,0,0,-7.455744026,112.746431
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_375,SIWALAN PANJI,TM11,A3CS,0,0,-7.422833144,112.7239938
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_520,SIWALAN PANJI,GTT2,A3CS,0,0,-7.44691,112.74055
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_302,SIWALAN PANJI,TM10,A3CS,0,0,-7.45479,112.74615
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_44,SIWALAN PANJI,GTT2,A3CS,0,0,-7.43684,112.73733
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_379,SIWALAN PANJI,TM5,A3CS,0,0,-7.436108806,112.7397667
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_678,SIWALAN PANJI,TM8,A3CS,0,0,-7.455844022,112.746955
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_672,SIWALAN PANJI,TM1,A3CS,0,0,-7.456525974,112.74589
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_219,SIWALAN PANJI,GTT2,A3CS,0,0,-7.41927,112.74115
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_401,SIWALAN PANJI,TM8,A3CS,0,0,-7.437964839,112.739716
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_194,SIWALAN PANJI,TM1,A3CS,0,0,-7.42123,112.7409
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_34,SIWALAN PANJI,GTT2,A3CS,0,0,-7.43672,112.7386
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_643,SIWALAN PANJI,TM10,A3CS,0,0,-7.456232021,112.739952
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_376,SIWALAN PANJI,TM1,A3CS,0,0,-7.435775779,112.7390023
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_67,SIWALAN PANJI,TM1,A3CS,0,0,-7.4313,112.73941
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_183,SIWALAN PANJI,GTT2,A3CS,0,0,-7.42139,112.73996
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_407,SIWALAN PANJI,TM1,A3CS,0,0,-7.438312069,112.7404785
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_398,SIWALAN PANJI,TM5,A3CS,0,0,-7.437680557,112.7389257
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_411,SIWALAN PANJI,TM4,A3CS,0,0,-7.43866846,112.7415943
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_207,SIWALAN PANJI,GTT1,A3CS,0,0,-7.41954,112.74049
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_187,SIWALAN PANJI,GTT2,A3CS,0,0,-7.42179,112.73989
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_686,SIWALAN PANJI,TM8,A3CS,0,0,-7.458829992,112.741999
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_46,SIWALAN PANJI,TM1,A3CS,0,0,-7.43717,112.73756
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_26,SIWALAN PANJI,TM1,A3CS,0,0,-7.43552,112.73819
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_699,SIWALAN PANJI,GTT2,A3CS,0,0,-7.460024999,112.741009
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_166,SIWALAN PANJI,GTT1,A3CS,0,0,-7.4216,112.73899
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_674,SIWALAN PANJI,TM11,A3CS,0,0,-7.455808986,112.746
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_200,SIWALAN PANJI,GTT2,A3CS,0,0,-7.4227,112.74058
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_681,SIWALAN PANJI,TM11,A3CS,0,0,-7.454985967,112.747457
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_279,SIWALAN PANJI,TMMVTIC,A3CS,0,0,-7.4327,112.73414
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_655,SIWALAN PANJI,GTT2,A3CS,0,0,-7.45837301,112.739776
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_197,SIWALAN PANJI,TM1,A3CS,0,0,-7.42243,112.74065
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_30,SIWALAN PANJI,TM4,A3CS,0,0,-7.43605,112.73735
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_423,SIWALAN PANJI,TM4,A3CS,0,0,-7.442683,112.751512
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_168,SIWALAN PANJI,TM1,A3CS,0,0,-7.42079,112.73905
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_416,SIWALAN PANJI,GTT2T,A3CS,0,0,-7.446254,112.750015
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_378,SIWALAN PANJI,TM1,A3CS,0,0,-7.435942142,112.7393845
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_422,SIWALAN PANJI,TM10,A3CS,0,0,-7.446678,112.751259
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_262,SIWALAN PANJI,TM1,A3CS,0,0,-7.43333,112.7347
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_167,SIWALAN PANJI,TM1,A3CS,0,0,-7.42116,112.73894
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_427,SIWALAN PANJI,TM1,A3CS,0,0,-7.442905,112.752014
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_424,SIWALAN PANJI,TM4,A3CS,0,0,-7.44282,112.751589
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_198,SIWALAN PANJI,TM8,A3CS,0,0,-7.42282,112.74053
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_389,SIWALAN PANJI,GTT2,A3CS,0,0,-7.437347533,112.7404248
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_199,SIWALAN PANJI,TM4,A3CS,0,0,-7.42307,112.74044
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_31,SIWALAN PANJI,GTT2,A3CS,0,0,-7.43629,112.73786
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_48,SIWALAN PANJI,GTT2,A3CS,0,0,-7.4373,112.73796
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_644,SIWALAN PANJI,GTT2,A3CS,0,0,-7.456269991,112.740114
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_47,SIWALAN PANJI,GTT2,A3CS,0,0,-7.43724,112.73779
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_677,SIWALAN PANJI,TM1,A3CS,0,0,-7.45578602,112.746701
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_645,SIWALAN PANJI,TM1,A3CS,0,0,-7.45646596,112.738944
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_177,SIWALAN PANJI,TM11,A3CS,0,0,-7.41894,112.73977
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_295,SIWALAN PANJI,GTT2,A3CS,0,0,-7.45766,112.7446
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_22,SIWALAN PANJI,GTT2,A3CS,0,0,-7.4349,112.73753
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_164,SIWALAN PANJI,GTT1,A3CS,0,0,-7.4218,112.73895
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_743,SIWALAN PANJI,TM10,A3CS,0,0,-7.455757,112.743046
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_744,SIWALAN PANJI,GTT2T,A3CS,0,0,-7.455273,112.74347
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_745,SIWALAN PANJI,TM1,A3CS,0,0,-7.455289,112.743664
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_746,SIWALAN PANJI,TM1,A3CS,0,0,-7.455347,112.743664
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_747,SIWALAN PANJI,TM8,A3CS,0,0,-7.455386,112.744031
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_748,SIWALAN PANJI,GTT2T,A3CS,0,0,-7.455355,112.744046
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_749,SIWALAN PANJI,TM1,A3CS,0,0,-7.455487,112.744192
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_750,SIWALAN PANJI,TM11,A3CS,0,0,-7.455452,112.744256
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_751,SIWALAN PANJI,TM11,A3CS,0,0,-7.455452,112.744369
